date,pollen_count,severity_level
2018-04-26,631,high
2018-04-27,74,medium
2018-04-28,547,high
2018-04-29,437,high
2018-04-30,625,high
2018-05-01,103,medium
2018-05-02,88,medium
2018-05-03,108,high
2018-05-04,134,high
2018-05-07,668,high
2018-05-08,401,high
2018-05-09,104,medium
2018-05-10,140,high
2018-05-11,242,high
2018-05-14,108,high
2018-05-15,124,high
2018-05-16,41,medium
2018-05-17,14,low
2018-05-18,4,low
2018-05-21,46,medium
2018-05-22,14,low
2018-05-23,10,medium
2018-05-24,24,medium
2018-05-25,19,medium
2018-05-29,10,low
2018-05-30,19,medium
2018-05-31,15,low
2018-06-01,14,low
2018-06-04,37,medium
2018-06-05,35,medium
2018-06-06,32,medium
2018-06-07,20,medium
2018-06-08,29,medium
2018-06-11,31,medium
2018-06-12,32,medium
2018-06-13,31,high
2018-06-14,6,low
2018-06-15,20,low
2018-06-18,21,medium
2018-06-19,13,low
2018-06-20,18,medium
2018-06-21,12,low
2018-06-22,13,low
2018-06-25,30,medium
2018-06-26,9,low
2018-06-27,10,low
2018-06-28,32,medium
2018-06-29,7,low
2018-07-02,10,low
2018-07-03,4,low
2018-07-05,25,medium
2018-07-06,3,low
2018-07-09,20,medium
2018-07-10,6,low
2018-07-11,10,low
2018-07-12,12,low
2018-07-13,9,low
2018-07-16,11,low
2018-07-17,9,low
2018-07-18,10,low
2018-07-19,11,low
2018-07-20,7,low
2018-07-23,9,low
2018-07-24,5,low
2018-07-25,5,low
2018-07-26,6,low
2018-07-27,13,low
2018-07-30,8,low
2018-07-31,5,low
2018-08-01,5,low
2018-08-02,0,low
2018-08-03,6,low
2018-08-06,8,low
2018-08-07,7,low
2018-08-08,10,low
2018-08-09,8,low
2018-08-10,16,low
2018-08-13,17,low
2018-08-14,13,low
2018-08-15,8,low
2018-08-16,16,medium
2018-08-17,12,low
2018-08-20,12,low
2018-08-21,6,low
2018-08-22,12,low
2018-08-23,22,medium
2018-08-24,17,medium
2018-08-27,10,low
2018-08-28,3,low
2018-08-29,18,low
2018-08-30,51,medium
2018-08-31,126,high
2018-09-04,26,medium
2018-09-05,24,medium
2018-09-06,17,medium
2018-09-07,20,medium
2018-09-10,20,medium
2018-09-11,17,medium
2018-09-12,18,medium
2018-09-13,19,medium
2018-09-14,17,medium
2018-09-17,15,medium
2018-09-18,35,medium
2018-09-19,26,medium
2018-09-20,32,medium
2018-09-21,17,medium
2018-09-24,44,medium
2018-09-25,12,low
2018-09-26,11,low
2018-09-27,6,low
2018-09-28,6,low
2018-10-01,14,low
2018-10-02,43,medium
2018-10-03,25,medium
2018-10-04,86,medium
2018-10-05,64,medium
2018-10-08,10,low
2018-10-09,24,medium
2018-10-10,17,low
2018-10-11,6,low
2018-10-12,15,low
2018-10-15,22,low
2018-10-16,10,low
2018-10-17,2,low
2018-10-18,3,low
2018-10-19,9,low
2018-10-22,6,low
2018-10-23,5,low
2018-10-24,5,low
2018-10-25,11,low
2018-10-26,9,low
2018-10-29,11,low
2018-10-30,3,low
2018-10-31,5,low
2018-11-01,6,low
2018-11-02,2,low
2018-11-05,7,low
2018-11-06,0,low
2018-11-07,2,low
2018-11-08,2,low
2018-11-09,7,low
2018-11-12,2,low
2018-11-13,1,low
2018-11-14,0,low
2018-11-15,1,low
2018-11-16,0,low
2018-11-19,2,low
2018-11-20,2,low
2018-11-21,1,low
2018-11-26,3,low
2018-11-27,6,low
2018-11-28,3,low
2018-11-29,4,low
2018-11-30,2,low
2018-12-03,10,low
2018-12-04,4,low
2018-12-05,2,low
2018-12-06,4,low
2018-12-07,2,low
2018-12-10,2,low
2018-12-11,6,low
2018-12-12,2,low
2018-12-13,2,low
2018-12-14,2,low
2018-12-17,1,low
2018-12-18,0,low
2018-12-19,1,low
2018-12-20,1,low
2018-12-21,0,low
2018-12-26,11,low
2018-12-27,1,low
2018-12-28,2,low
2018-12-31,2,low
